date,title,location,duration,content,source_file
2026-03-20,dynamic,自空,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha 🌈 側吸上 + SM roll  
- [x] 主菜  
    - [x] 固定管  
        - [x] Regrip bounce 跪姿練習*3，A練習*3（最多0.1秒😅）  
        - [x] Flag Swing  
            - [x] [Flag hold下](https://www.instagram.com/reel/DV8vUu5jSNn/?igsh=dmZkOWF3aG50b2tn) *10 手要推 上手高  
            - [x] Flag Swing 2025/9/22 *5  
            - [x] Flag 爬上去：地面*2，高位*4  
            - [x] 左手Flag hold著*2  
    - [x] Flip  
        - [x] BM Flip*3  
    - [x] Chair Spin  
        - [x] 右手過頭換上手*0/3  
        - [x] 左手過頭*0/3  ",日常提升紀錄 202603-05.md
2026-03-23,基本功,Flow,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈from Cupid（幾乎等於 outside 拉出來） +左，SM 插爬  
    - [x] [A變形](https://www.instagram.com/reel/DV0fqdEioq2/?igsh=dWd3dXpueGtpenph) *3 有順一些  
- [x] 主菜  
    - [x] 基本Ayesha  
        - [x] [WeirdCupHelicopter → 牙刷 → A → butterflyFlip](https://www.instagram.com/reel/DTuNFOWCvKX/?igsh=MTZ5NHpnZnBlNGJzag==) *1/5 前面叩腳需要送屁力+後腿力。很勉強的扣腳過去了…關鍵是前面的直升機+叩腳  
        - [x] [假 straddle → A ](https://www.instagram.com/reel/DT3KaKkk026/?igsh=OHB4Y203Z2k2MGth)*1/7 ，上手總是滑太多，腿很重要、要走完。要用腿帶旋轉慣性、上手要hold 一下。air 待練  
        - [x] 類似側翻那個東西* 1/10 2025/9/3 +plus sign  
        - [x] Superman → A *1/3 比預期可怕耶  
    - [x] 翻  
        - [x] BM 後滾翻預備flip*5，hold*5  ",日常提升紀錄 202603-05.md
2026-03-24,鳳凰颱風,Flow,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈腹跳 + 左 + SM bounce regrip   
    - [x] Chair Spin 過頭，Dimitry 暖身  
- [x] 主菜  
    - [x] 鳳凰颱風  
        - [x] Twisted  
            - [x] Twisted 鳳凰（感受過頭+等+下手） * 3/4  
            - [x] Twisted forearm鳳凰（身體自己轉、下手順）*0/5  
            - [x] Blacky 擺 V字 鳳凰🔓（手破了） * 2/18  
                * 動力帶橢圓，不是鐘擺  
                * 右腳往上帶、核心用力  
        - [x] BM Flip（左側） *5  ",日常提升紀錄 202603-05.md
2026-03-26,軟度旋轉管,ss,1.0,"* 強度：低（狀態不好易暈管，教室不通風果蠅多、管矮但有大半徑的地方）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈拉出來+左+SM roll  
    - [x] 週一拿拿課（跟bubu 旋轉2很像） *0/5 沒成功，感覺是因為右手握力不足（有傷口貼紙）  
- [x] 主菜  
    - [x] 旋轉管  
        - [x] Marina抓腳 *13次  
            * 後腳戳，身體好用力  ",日常提升紀錄 202603-05.md
2026-04-01,二樓腹上,舞雲,103.0,"* 背上hold*2 動力背上hold*3  
* 腹上一組*2  
* 二樓腹上*3🔓手撐好距離，腳畫大圓  ",日常提升紀錄 202603-05.md
2026-04-04,旋轉管,Flow,1.0,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈毛毛蟲+左+SM 直腿+pencil慢落（很難，身體會掉先）  
- [x] 主菜：旋轉  
    - [x] 週一拿拿課（跟bubu 旋轉2很像）*2  
    - [x] [海星抓後腿 ](https://www.instagram.com/reel/DWGyLXEE9XB/?igsh=MXY5bGc5bGRnamNtag==)+ [marerina 變形 ](https://www.instagram.com/p/DV09tleAPRZ/?img_index=1&igsh=bnpyNG5xMjV3d3ho)超暈，腳窩一直抽筋，0/5  
    - [x] [A frame](https://www.instagram.com/reel/C48P1Pqy3Gb/?igsh=YnE0cGJqcXRrYmR0)  ",日常提升紀錄 202603-05.md
2026-04-05,基本功,Flow,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] [A變形](https://www.instagram.com/reel/DV0fqdEioq2/?igsh=dWd3dXpueGtpenph) *4（可以不用勾腳背了！）  
- [x] 主菜  
    - [x] 基本功  
        - [x] [WeirdCupHelicopter → 牙刷 → A → butterflyFlip](https://www.instagram.com/reel/DTuNFOWCvKX/?igsh=MTZ5NHpnZnBlNGJzag==) * 3（今天夾腿變穩了！有進入A，但還是不會用腿帶慣性，感覺要練習踢腿、後腿）  
        - [x] [假 straddle → A ](https://www.instagram.com/reel/DT3KaKkk026/?igsh=OHB4Y203Z2k2MGth)*5（本質上好像是單手straddle，感覺先練習前半單手straddle進入左腳outside）  
        - [x] 類似側翻那個東西* 1/5 2025/9/3 +沒加plus sign/drop （變好了!沒有扣腳腳了）  
    - [x] 固定管  
        - [x] Yoshi swing+drop，[參考 ](https://www.instagram.com/reel/DTxHbu3Dx-a/?igsh=OHBkbzhrYXo5d3U=)*5（超好玩，重點是drop 前右腋下靠近管、腿蓋，位置就感覺很安全～練習泰山爬，重點是力氣要往上送、不是往外）  ",日常提升紀錄 202603-05.md
2026-04-07,動力,Flow,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata   
    - [x] Ayesha🌈側輕跳+左+SM pencil  
- [x] 主菜  
    - [x] Shoulder Mount  
        - [x] SM roll 左右各*5  
        - [x] SM regrip下樓：怪怪的很磨😂然後好像沒有bounce。上樓：肩膀沒有移動，會危險  
        - [x] [Fonji 行前訓練（Baby Fonji 適用）：SM pencil, Flag, SM roll 站起來換手](https://www.instagram.com/reel/DTG2CwQjMZ9/?igsh=MTEwaG5ibXoxNHd4aw==)昂  
        - [x] Baby Fonji  
            - [x] 滾整圈：課堂2025/4/21  *10  
            - [x] 不轉：[BabyFonji: weird跳跳→flag swing→inside leg](https://www.instagram.com/p/CVsOKmuoZyW/?igsh=NWp5OGZtcTNtM2Y=)  *10  
    - [x] Flip  
        - [x] Dragon tail flip *0/3 光停在dragon tail 就覺得右手不太穩，然後感覺右腳很輕、但應該要有重量。感覺可以先練：左腋flag ，右腳outside ，畫左腳跳下去。  
        - [x] [側邊彈射 ](https://www.instagram.com/reel/CzYYZ4Lygd9/?igsh=b2xzeHlwbGNoc3Zk)*5 好玩，我的下腳沒有彈射，所以還踩在墊上  ",日常提升紀錄 202603-05.md
2026-04-08,旋轉管,Flow,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈腹輕跳＋左+SM roll  
    - [x] Deadlift散步左右  
- [x] 主菜  
    - [x] [Double knee hook 劈腿](https://www.instagram.com/reel/DV9NO1YEZDE/?igsh=aTc4bTF2c3J0Z2tq) 一開始膝蓋好痛 *5  
    - [x] [Bunny split → Cup Ayesha](https://www.instagram.com/reel/DWLeJCVRQ6h/?igsh=MTVub21mcWF2cnZqNA==) 那個轉瓶蓋有點刺激，還要練 *4  
    - [x] 晴晴 2025pso 起轉 *5  ",日常提升紀錄 202603-05.md
2026-04-09,,舞雲,0.5,"* 背上hold *3，動力*3  
* 正手轉上（固定＋踩一步）  0/10  ",日常提升紀錄 202603-05.md
2026-04-10,鳳凰颱風,Flow,,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha 🌈腹跳上 bounce（腿直）+左 1＋SM bounce   
    - [x] Chair Spin, Dimitry 暖身  
- [x] 主菜  
    - [x] 動力管  
        - [x] 背上  
            - [x] 🔓[背上動力腿高屁股高 ](https://www.instagram.com/reel/DVeX6w_DZvM/?igsh=MWN0M3M2am90cXB5Zw==)*2/10  
        - [x] [Flyby](https://www.instagram.com/reel/DWXOkVkgNHc/?igsh=eTBhMzFudzhqdnN4)  路徑左右*10  
    - [ ] Flip  
        - [x] [假背上跳](https://www.instagram.com/reel/DW7ADa8qkQV/?igsh=MXNvYXZqZzM4YTZycQ==) *10 體感有點像側翻，不難 好玩，動力要練  ",日常提升紀錄 202603-05.md
2026-04-13,正手鳳凰,舞雲,0.5,"* 跑正手擺盪 hold  
* 正手轉上（固定＋踩一步）  🔓  ",日常提升紀錄 202603-05.md
2026-04-14,基本功＋固定管,Flow,1.0,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈 deadlift 往前散步轉跳上＋SM pencil  
- [x] 主菜  
    - [x] 基本功  
        - [x] [WeirdCupHelicopter → 牙刷 → A → butterflyFlip ](https://www.instagram.com/reel/DTuNFOWCvKX/?igsh=MTZ5NHpnZnBlNGJzag==)*4（沒有 flip）  
        - [x] [假 straddle → A ](https://www.instagram.com/reel/DT3KaKkk026/?igsh=OHB4Y203Z2k2MGth)（先練習前半單手straddle進入左腳outside）左右*5（右手比較簡單，腋下超濕管很滑）  
        - [x] 類似側翻那個東西2025/9/3 +plus sign *7，no [drop](https://www.instagram.com/reel/DWzPj14jAOO/?igsh=MXhhZDlhbjNuaTl4YQ==)   
    - [x] 固定管combo  
        - [x] Bubu比賽固定管 *3  ",日常提升紀錄 202603-05.md
2026-04-15,旋轉管,Flow,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] [A變形](https://www.instagram.com/reel/DV0fqdEioq2/?igsh=dWd3dXpueGtpenph) *4 注意轉不是喬屁股，是轉身體  
- [x] 主菜  
    - [x] 基本功  
        - [x] 左 BM 轉 A 2026/4/9 * 1/5 可以砍柴扣腳練，很痛但比較好轉身也不會卡屁股（會越練越不痛）  
    - [x] 旋轉  
        - [x] [不用invert細節多多爬Transition ](https://www.instagram.com/reel/DWK697Pj--R/?igsh=MWhxYWxqZmVsNGR6dQ==) 好多細節，難點：拎包放下手難、塞左腋下流程難，待練。其他細節要做漂亮有機會！  ",日常提升紀錄 202603-05.md
2026-04-17,動力控制,Flow,1.5,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈 deadlift 轉上＋SM bounce*2  
    - [x] Flag Swing 左右  
- [x] 主菜  
    - [x] 動力控制  
        - [x] Chair spin 左右*5  
        - [x] Chair spin過頭 左右*5  
        - [x] 擺盪型chair spin 左右*5  
        - [x] 背上 1/10  
        - [x] Flyby 預備 左右*15  ",日常提升紀錄 202603-05.md
2026-04-20,正手,舞雲,0.5,"* Palmerini split 從下踩上  
* 正手 jasmine 上 *3  
* swing regrip 下手進入 jasmine*3  
詢問：旋轉管上，感覺很難往上頂，感覺屁股一直往外噴掉  ",日常提升紀錄 202603-05.md
2026-04-21,基本功＋翻來翻去,Flow,1.0,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha 🌈 腹直腿跳上+regrip bounce+hold 回原位，左 1＋SM climb  
    - [x] 小Flag Swing*3  
- [x] 主菜  
    - [x] 基本功  
        - [x] [A變形](https://www.instagram.com/reel/DV0fqdEioq2/?igsh=dWd3dXpueGtpenph) *3  
        - [x] [WeirdCupHelicopter → 牙刷 → A → butterflyFlip ](https://www.instagram.com/reel/DTuNFOWCvKX/?igsh=MTZ5NHpnZnBlNGJzag==) （同 2025/9/10 Yvonne 牙刷）*3  
        - [x] Helicopter*5 還是有點歪，最後落地前屁股會掉+腳虛+沒挑腰  
        - [x] [類似側翻 helix cartwheel](https://www.instagram.com/reel/DW8J1XvjKbV/?igsh=MXFtdzBrcGUxbXNicg==)第一款*5  
            * 屁股頂的不夠高，所以上半身跟下半身會分節  
            * 下來的時候要HOLD住  
    - [x] 翻來翻去  
        - [x] [walkover](https://www.instagram.com/reel/DK_icCnotXV/?igsh=cndxNzVqeDVvY2hi) 地板*3，抓管+扣腿喬*5  
        - [x] [地板BM 翻 ](https://www.instagram.com/reel/DLzxx7lvOgw/?igsh=MXFkenVpMDNqamZyeA==)左右*3  ",日常提升紀錄 202603-05.md
2026-04-22,背上＋正手,舞雲,1.0,"* Jade split   
* 動力背上*2，[小跳動力大一點點背上](https://www.instagram.com/reel/DXORUzwD81S/?igsh=MWVyZ2gzbzBqa2p4Zg==) *0/2  
* 背上 circle預備跳 *10  ",日常提升紀錄 202603-05.md
2026-04-23,旋轉管,Flow,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力（單手吸腿）  
    - [x] Ayesha🌈meathook轉出來（至少先hold 在jamilla 一下、再尻腳。可以用固定管 正坐手胯下進入meathook）＋左一+SM roll  
        * 這個很需要練！  
        * 力氣有點像瑪麗安柏，身體下探+屁股頂高+下手推。  
        * 最簡單是正手forearm，但是forearm下手的位置需要喬一下。過程屁股要一直頂高，重心慢慢轉到下手肩膀。elbow 沒試，跳，football 跳！  
- [x] 主菜  
    - [x] 旋轉  
        - [x] [肩膀後腿by Mimiwu 旋轉管中高階](https://www.instagram.com/reel/DRenH5HEwSc/?igsh=aTBkZm43aHkzanE2) [ ](https://www.instagram.com/reel/DRenH5HEwSc/?igsh=aTBkZm43aHkzanE2)*0/5  
            * 根本沒到後面😑，前面flag 進入左BM就卡住了，很容易掉下來。  
            * 貌似要身體垂直往下、讓重心在中間、下手不要狂推、要微軟。然後hold 在flag 一兩秒的力氣。  
        - [x] [不用invert細節多多爬Transition ](https://www.instagram.com/reel/DWK697Pj--R/?igsh=MWhxYWxqZmVsNGR6dQ==)*5  
            * 做完了～拎包放手的力氣也有。好暈細節還可以修一下。  ",日常提升紀錄 202603-05.md
2026-04-24,固定管,自空,1.0,"* 強度：低（很脹很累，暖身後就不舒服）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata（swing 爬管 → 可以！目前六階）  
    - [x] Ayesha 🌈 背跳上＋左飄前後1＋SM bounce  
        * 背跳用forearm 比較難ㄟ  
- [x] 主菜  
    - [x] 基本功  
        - [x] Flag Swing*3  
        - [x] Flag 上（左右）*3  ",日常提升紀錄 202603-05.md
2026-04-28,基本功,自空,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力（單手 straddle 吸腿）  
    - [x] Ayesha 🌈 旋轉散步跳上＋左飄前後1＋SM pencil  
- [ ] 主菜  
    - [x] 基本功  
        - [x] [A變形](https://www.instagram.com/reel/DV0fqdEioq2/?igsh=dWd3dXpueGtpenph) *4 要用意念不勾腳背  
        - [x] [WeirdCupHelicopter → 牙刷 → A → butterflyFlip ](https://www.instagram.com/reel/DTuNFOWCvKX/?igsh=MTZ5NHpnZnBlNGJzag==)  嘗試牙刷！（同 2025/9/10 Yvonne 牙刷） *  
            * 牙刷類轉身要用一點依依之力（身體往上）不能全掛在那邊！  
            * 轉圈腿打直，反而更好扣到、不要太早彎  
        - [x] [類似側翻 helix cartwheel](https://www.instagram.com/reel/DW8J1XvjKbV/?igsh=MXFtdzBrcGUxbXNicg==) *6  
            - [ ] [Plus sign變形](https://www.instagram.com/reel/DW4JfSVEwWV/?igsh=MWZjMHV6Z3hwY2dvYg==) *  
        - [ ] 左 BM 轉 A 2026/4/9 *  
    - [x] 固定combo  
        - [x] [Weird straddle → inside leg → 上菜籃下Genie→ 畫腳畫腳straddle→ outside flip ](https://www.instagram.com/reel/DXd3VhqHD8-/?igsh=OXF0c3M1d3R4N3Fx)*6  
            * 畫腳的動力比較難（手的把位也比較難抓）  
    - [x] Flip/Drop  
        - [x] Butterfly Flip  
            * 身體扁一點，然後腿位其實有點側  ",日常提升紀錄 202603-05.md
2026-04-29,鳳凰颱風,舞雲,1.0,"* 旋轉跳背上*4  
* 背上hold/跳*3，背上傑克刀hold*3  
* [X鳳凰](https://www.instagram.com/reel/DXerO2oClWJ/?igsh=NHBvazZnbXZxbnl2) 飛著*3  
* 鳳凰*3  
* 正手轉上*2  
* 正手鳳凰*2/3  
* 正手擺盪*6  
* V字鳳凰擺盪*10  
* Cup換手*3  
* Cup鳳凰*3  ",日常提升紀錄 202603-05.md
2026-05-07,復原旋轉管,Flow,,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈旋轉拉出來+左拉+旋轉SM climb*2（不知道是累還是旋轉感覺推不上去）  
- [x] 主菜  
    - [x] 基本功  
        - [x] Weird cup 牙刷  
    - [x] 旋轉管  
        - [x] [新的拉拉腿不用倒轉](https://www.instagram.com/reel/DX8H9lPPqsK/?igsh=MTE3M3UwZ20xbmV6cw==)  
            * 7次，有夠累，因為是左手！  ",日常提升紀錄 202603-05.md
2026-05-08,基本功＋fonji類,Flow,,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata（Swing 爬管）  
    - [x] Ayesha🌈meathook 轉出來＋左 1+ SM bounce regrip（下樓/上樓）大力一點比較好下樓，上樓無法  
- [ ] 主菜  
    - [x] 基本功  
        - [x] [類似側翻 helix cartwheel ](https://www.instagram.com/reel/DW8J1XvjKbV/?igsh=MXFtdzBrcGUxbXNicg==)第一款*4，嘗試早點換左手  
    - [ ] [Fonji 行前訓練（Baby Fonji 適用）：SM pencil, Flag, SM roll 站起來換手](https://www.instagram.com/reel/DTG2CwQjMZ9/?igsh=MTEwaG5ibXoxNHd4aw==)  
        - [x] SM roll 左右各*3  
        - [x] SM roll → 正坐（順邊）*4  
        - [x] Flag 上，順邊*2，不順邊上不去*3  
        - [x] Flag Swing*3  
        - [ ] Baby Fonji  
            - [ ] 滾整圈：課堂2025/4/21  
            - [x] 不轉：[BabyFonji: weird跳跳→flag swing→inside leg](https://www.instagram.com/p/CVsOKmuoZyW/?igsh=NWp5OGZtcTNtM2Y=)  
                * 前半段終於做出來了！  
                * 腳往遠戳、身體先轉迅速。  
                * 不要屈髖、直接滾過去、好像需要有點往後踢的感覺。[參考](https://www.instagram.com/reel/DYFXIt0TKwr/?igsh=MXN5aTZ5b2dxeDlsMQ==)  
    - [ ] Flip/Drop  
        - [ ] SM 彈 drop 2025/6/16  
        - [ ] Butterfly Flip  
        - [ ] dragon tail flip（[用直升機方法慢落](https://www.instagram.com/reel/DXR6rSKjAk6/?igsh=ZHdiZm56eHU4cnEz)）  ",日常提升紀錄 202603-05.md
2026-05-11,正手跳出,舞雲,0.5,"- [x] Butterfly flip  
- [x] Deadlift：[正手跳出](https://www.instagram.com/reel/DYEhfawsqKQ/?igsh=Mzh4c3ZsNjZ0eW9v)，正手jasmine上，[正手上0:44](https://www.instagram.com/reel/DWoZqAjj3Rr/?igsh=MWFnbW8yd2czbDg1OA==) （可以很扁、腰空，最後再推、類似腹背上）  
- [x] Chest press   ",日常提升紀錄 202603-05.md
2026-05-12,地板+翻滾,自空,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力 單手straddle hold   
    - [x] Ayesha 🌈側跳上+bounce+左1+SM pencil （在idle跳完了！）  
- [x] 主菜  
    - [x] 地板  
        - [x] [地板進A](https://www.instagram.com/reel/DX9u6EHo0d0/?igsh=b3V6Z3V3NXd4bGo0) *0/10 好難！比看起來難很多，下手很難推，一開始身體要先往上送，不可以直接掉屁股。  
        - [x] [地板背上](https://www.instagram.com/reel/DXbu8FzDST7/?igsh=MThlZm1uYms1enh0NQ==)  
    - [x] Flip/Drop  
        - [x] 正手 pencil flip  ",日常提升紀錄 202603-05.md
2026-05-15,固定管,Flow,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈背跳上＋左 1+ SM bounce  
- [x] 主菜  
    - [x] 固定管  
        - [x] [superman 跳 by Mimiwu 固定管中階](https://www.instagram.com/reel/DWRFwvVE0dU/?igsh=M2NrZ3N5eXkza21x)*20次左右，感覺mimiwu 中階還可以、內容蠻多的，要花一小時摳。  
            * 有點類似洗衣機的感覺，最後回身要蓋一點  ",日常提升紀錄 202603-05.md
2026-05-18,腹上,舞雲,1.0,"- [x] 腹上circle *1組往後，三分之一組往前  
- [x] 左邊腹上🔓（希臘神hold）剛開始下手有點難推，有捲上去！*1/3  
    * 推是下手的事，捲是身體的事。所以我只要推好，就捲的上去了。  
- [x] Flag 上左右*3  
- [x] Butterfly flip*3 身體要過去、腳動力不要停  
- [x] 正手swing 跳*3  ",日常提升紀錄 202603-05.md
2026-05-21,腹背上,舞雲,1.0,"- [x] [擺盪進入princess shoulder mount](https://www.instagram.com/reel/DXbh0IVjLpT/?igsh=MWZtajAxOTlmYm50dQ==) *6  
    * 固定管可以，但旋轉管...到底怎麼過去的？（感覺是等慣性，讓身體過去；而不是送過去）  
- [x] 腹背上 *3，[甩腹上](https://www.instagram.com/reel/DYhMSXyS2Km/?igsh=MWVkM2NqeXNnaHhheg==) *3  
- [x] 正手 swing 踩 *1/3  
- [x] [地板進A](https://www.instagram.com/reel/DX9u6EHo0d0/?igsh=b3V6Z3V3NXd4bGo0) *0/3  
- [x] Reiko → A *2  ",日常提升紀錄 202603-05.md
2026-05-22,RG 預備＋背上推,Flow,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha 🌈 旋轉散步（football * 2/5有轉上，Elbow 用固定跳的）  
- [x] 主菜  
    - [x] Regrip 力氣（不要晃）  
    - [x] 背上之力  
        - [x] [半背上 ](https://www.instagram.com/reel/DV3tg6WCilO/?igsh=Z3k5bGFybmV1ZW9j)*10 可以微微掛住了，記得用鎖肩膀的力氣。  
        - [x] ++[背上要先鬱金香推](https://www.instagram.com/reel/DYmJX0Jt2jB/?igsh=MTh1eGJrcWc2MXB4dA==)++ *5 蠻難推，尤其正手  
    - [x] Flip/Drop  
        - [x] Dragon Tail Flip🔓（成功轉出來）*5/6  ",日常提升紀錄 202603-05.md
2026-05-25,,舞雲,1.0,"- [x] 正手jasmine 進A *3  
- [x] 正手swing 踩進A* 2/3  
- [x] 正手jasmine to butterfly *2  
- [x] 前翻walkover*5  
- [x] 背上hold*3，跳*2/3，動力*1/3  
- [x] Weird 直腿翻*3  ",日常提升紀錄 202603-05.md
2026-05-27,flag,舞雲,0.5,"- [x] Flag Swing*5  
- [x] Flag deadlift *3  
- [x] Flyby路徑左右*10  ",日常提升紀錄 202603-05.md
2026-05-28,柔軟度旋轉管,Flow,1.5,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸（深度：腰、肩、後腿）  
    - [x] 肌力（掛肩5單手吸腿5）  
    - [x] Ayesha🌈inside 轉出來＋左一+SM roll  
        * 最難：cup 重心很不穩定  
        * Football 和elbow我換邊做  
        * 左邊很危險，先進去毛毛蟲比較安全  
- [x] 主菜  
    - [x] 軟度旋轉  
        - [x] [Cocoon](https://www.instagram.com/p/BfgRq7NAedu/?igsh=MXA0bWFqemUwMnR5MA==)  
            - [x] Gemini cocoon*0/5  
                * 腿很滑，轉肩不完整  
                * 先掛好腳蠻重要的（腿往後的那種）  
            - [x] [Brass cocoon ](https://www.instagram.com/reel/DJjJnL0vKCW/?igsh=bTJkZzFoNmh1d3dx)  
                * 左*3 超滑 BrassMonkey 掛不住  
                * 右*10，身體好像不應該那麼起來，但身體幫推比較好轉肩  
        - [x] [Cherry Ribbon ](https://www.instagram.com/reel/DGFwMjFyij5/?igsh=d2xmOXYycWpnZXpr)*0/3  
            * 腋下到腰濕到掛都掛不住  ",日常提升紀錄 202603-05.md
2026-05-29,跑跑類基本功,Flow,1.5,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈跳上＋meathook 下+ 左一＋SM pencil  
        * Forearm 和cup 比較難進入meathook ，football沒試  
        * 感覺下手要負責把身體推起來+往上抓  
        * 左邊沒有進入Meathook ，感覺歪了，微微bounce 可以喬正  
- [x] 主菜  
    - [x] Chair Spin （左右）  
        - [x] 圓形過頭*3（感覺需要背上壓肩之力）  
        - [x] 擺盪型*5（左腳需要踩）  
        - [x] 橢圓形*2  
        - [x] 過頭換手*25  
    - [x] Flip/Drop  
        - [x] [Babyshark → trapped split](https://www.instagram.com/reel/DUBKxoYCChv/?igsh=Z2puMjZqanZhZGNz)  *3  
            * SM 掛著竟然有點難，身體要用力  ",日常提升紀錄 202603-05.md
2026-12-21,私人課 5,舞雲,1.5,* 排固定管 2（但是月經第一天來死掉了）  ,日常進擊紀錄 202511-12.md
